Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),536914173334,559811298016,519420958620
매출원가,469716683998,491174764332,460225979419
매출총이익,67197489336,68636533684,59194979201
판매비와관리비,24239076709,40885124390,44377559794
영업이익(손실),42958412627,27751409294,14817419407
기타이익,1923183009,580424235,426288652
기타손실,1199057466,1212875065,1107747380
금융수익,29216263070,28287459497,21030234969
금융원가,22789387625,25231188242,10279269325
관계기업투자손익,1070401810,660105225,"(615,620,726)"
법인세비용차감전순이익(손실),51179815425,30835334944,24271305597
법인세비용(수익),4216217640,7878311507,6559828523
당기순이익(손실),46963597785,22957023437,17711477074
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),46963597785,22957023437,17711477074
비지배지분에 귀속되는 당기순이익(손실),,0,0
기타포괄손익,2966420328,"(4,533,757,033)",6258110210
당기손익으로 재분류되지 않는항목(세후기타포괄손익),3523983396,"(4,964,327,073)",441732453
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(557,563,068)",430570040,5816377757
총포괄손익,49930018113,18423266404,23969587284
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",49930018113,18423266404,23969587284
"포괄손익, 비지배지분",,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),5975.0,2921.00,2253.00
희석주당이익(손실) (단위 : 원),5975.0,2921.00,2253.00
